hour,day_of_week,weather,road_type,base_travel_time,traffic_level,travel_time
3,6,Sunny,Highway,24.157932860861994,LOW,21.34562242058082
15,0,Cloudy,Main Road,9.242940979833895,MEDIUM,11.621803294128672
2,1,Rain,Main Road,11.448602487546076,MEDIUM,14.475426157843605
4,0,Rain,Main Road,5.989816032996793,MEDIUM,8.229934091657883
4,3,Cloudy,Residential,26.120891091345232,MEDIUM,32.01413897395719
8,5,Sunny,Residential,29.435790934388855,MEDIUM,40.386803647961514
4,6,Sunny,Main Road,14.39554221149642,LOW,13.52047020061103
21,0,Cloudy,Main Road,16.712217450604676,MEDIUM,21.19750283255436
3,3,Cloudy,Highway,15.038011768594501,LOW,12.678824932188633
23,3,Sunny,Main Road,16.36446614531471,MEDIUM,20.939788591080752
6,2,Rain,Highway,29.695268571577483,MEDIUM,37.83286955074405
15,1,Sunny,Highway,26.70051504353857,LOW,30.226189267731236
20,1,Sunny,Highway,6.731476238724833,HIGH,10.29162101554933
13,4,Sunny,Residential,27.326834734426292,MEDIUM,35.02435496243171
13,2,Cloudy,Highway,9.965132726221578,MEDIUM,12.435061475522874
22,3,Cloudy,Residential,19.257921723488337,MEDIUM,27.390138986458187
23,5,Rain,Residential,8.615430989066617,HIGH,13.19491900846785
0,1,Cloudy,Highway,17.48614170854936,LOW,15.736268710545595
23,0,Cloudy,Highway,20.85732632304144,MEDIUM,25.616324376337495
6,3,Rain,Residential,24.3596098881403,MEDIUM,34.333143638460754
21,4,Sunny,Main Road,25.344483733883955,MEDIUM,31.486800042390733
3,5,Cloudy,Residential,29.97620423436118,LOW,33.80827235280255
10,0,Sunny,Main Road,15.709590348065175,MEDIUM,23.353518968148002
12,2,Rain,Residential,22.00704590184496,HIGH,37.31198345934607
3,0,Sunny,Highway,21.24061465569334,LOW,19.18160230178236
19,4,Sunny,Residential,16.102583911896033,HIGH,27.362951864680397
13,1,Sunny,Main Road,18.789697807483343,MEDIUM,24.600504773654812
11,6,Cloudy,Main Road,27.699839215803514,MEDIUM,35.77209105073974
16,2,Cloudy,Residential,11.612476763761915,MEDIUM,16.232696419077623
13,0,Sunny,Highway,8.834383709451206,LOW,9.712694520343973
19,2,Cloudy,Highway,28.979014823620663,HIGH,48.676226889725214
20,3,Sunny,Residential,15.727561102969657,HIGH,30.802063975640003
12,2,Rain,Highway,15.935039675043804,MEDIUM,20.987164663575648
12,6,Rain,Main Road,25.933446949889046,LOW,29.916569738407077
18,1,Sunny,Residential,22.68939784610131,HIGH,42.0673417271027
23,5,Sunny,Main Road,20.861578775849523,MEDIUM,25.619820281475747
6,4,Sunny,Residential,24.500723817776404,MEDIUM,34.72149435324563
8,0,Sunny,Residential,5.578520565924526,HIGH,10.08286528083064
19,0,Sunny,Highway,12.061575960739452,HIGH,20.531490493682814
11,6,Sunny,Main Road,7.516792992323069,MEDIUM,9.335929054456228
6,5,Cloudy,Main Road,27.242838016447596,MEDIUM,34.27983010059169
21,4,Rain,Residential,26.370223170416516,MEDIUM,39.321701740990754
19,4,Sunny,Highway,18.043713894057426,MEDIUM,26.362973572373022
17,0,Rain,Residential,24.024024373357374,HIGH,42.338625100203735
4,1,Sunny,Residential,22.290043074609358,LOW,22.539693743755592
2,2,Rain,Residential,21.298113259360356,MEDIUM,30.290638767590707
6,2,Sunny,Highway,22.17643641792904,LOW,25.64735883700829
18,6,Rain,Main Road,9.141327886674464,HIGH,15.149453932178677
8,6,Cloudy,Residential,7.6889777942179975,HIGH,12.807985006087863
14,1,Sunny,Residential,11.326591519055746,MEDIUM,15.536989972759509
16,2,Cloudy,Highway,7.866248819959205,LOW,9.259066184519838
6,5,Cloudy,Main Road,8.625991899429737,MEDIUM,10.718387650696245
18,6,Cloudy,Highway,19.041014586805392,MEDIUM,26.820654421072067
19,6,Rain,Highway,19.348709935818615,HIGH,30.711501828739518
1,6,Cloudy,Main Road,6.169796099934672,LOW,6.402331881939911
7,4,Sunny,Main Road,5.4459074965988465,HIGH,8.907614533000237
14,2,Sunny,Main Road,5.92520488348408,MEDIUM,7.477088666461143
0,0,Cloudy,Highway,25.74625544296825,LOW,23.37231529683842
2,4,Cloudy,Main Road,20.308016174858952,LOW,23.211124762264348
3,6,Cloudy,Residential,7.568590273948046,LOW,8.014748202548844
23,3,Sunny,Highway,7.200418001256823,LOW,8.30458379093664
17,0,Rain,Highway,11.492192276440438,HIGH,19.133238614071846
10,5,Rain,Main Road,11.747801359494185,HIGH,18.979169229381164
18,6,Cloudy,Residential,16.169493509127804,HIGH,26.544388920896477
10,6,Rain,Main Road,10.645762959830344,HIGH,17.097564099806288
21,5,Rain,Highway,22.374126627671853,LOW,23.881490232868124
12,1,Cloudy,Highway,13.511253485206785,LOW,16.071316659854627
9,5,Cloudy,Residential,8.849973128700066,HIGH,14.182638316479624
19,4,Sunny,Main Road,9.698836816221347,HIGH,15.005374496756298
18,5,Sunny,Highway,16.523853033072545,MEDIUM,21.907467684985317
8,0,Cloudy,Residential,18.27213523027318,HIGH,29.222396984509754
6,1,Cloudy,Residential,15.771210586266001,MEDIUM,20.082990568392272
12,5,Cloudy,Highway,12.350147364558582,LOW,12.612733230336637
21,0,Rain,Highway,28.97429293227993,LOW,33.72357675305283
2,4,Sunny,Main Road,10.661625393219344,LOW,11.558927531736893
3,1,Rain,Residential,11.706673744166578,MEDIUM,15.086164794950355
19,2,Rain,Highway,7.356064167819696,HIGH,12.749106855875944
22,1,Sunny,Main Road,22.03606211942707,MEDIUM,26.505009234738335
0,5,Cloudy,Main Road,13.351353746061557,LOW,13.649404160126469
19,2,Cloudy,Residential,5.025161819217229,HIGH,9.09734800575824
21,2,Sunny,Residential,17.578661770989136,MEDIUM,23.470018385811233
23,2,Cloudy,Main Road,23.37037510253136,MEDIUM,31.87242113379186
0,6,Cloudy,Main Road,22.753928775664207,LOW,25.06557166484001
3,2,Rain,Residential,23.205388568304535,MEDIUM,32.624343592856626
4,2,Cloudy,Highway,11.10919512390796,LOW,11.373244117067692
6,3,Rain,Highway,29.13632651305271,MEDIUM,39.78299412906959
16,1,Cloudy,Residential,13.721126408874039,MEDIUM,18.773786164957926
6,0,Rain,Residential,22.545890872045312,HIGH,34.708173382168646
11,2,Sunny,Highway,17.473175474858476,LOW,19.04586430040159
9,4,Rain,Residential,9.065170568161754,HIGH,15.674681395093987
6,2,Rain,Highway,6.329832056232997,LOW,7.510719281989859
8,1,Cloudy,Main Road,24.63158247228908,HIGH,43.37133147071832
22,2,Sunny,Residential,9.918185329446715,MEDIUM,12.49119615400244
15,2,Sunny,Residential,20.92611621809021,MEDIUM,27.31735005075794
8,2,Rain,Main Road,9.332549229992107,HIGH,16.911679860562344
6,2,Sunny,Main Road,18.857094235629432,MEDIUM,22.849965838488362
20,3,Rain,Highway,14.399148595036142,HIGH,26.924814846246942
10,4,Rain,Residential,13.938974788110492,HIGH,25.42529393231626
17,0,Cloudy,Highway,23.896411385496258,HIGH,38.80955462437138
4,4,Rain,Residential,26.94513087968215,MEDIUM,35.29667315978548
14,6,Rain,Main Road,25.97995095967245,MEDIUM,36.54777279400057
9,4,Cloudy,Residential,13.282689911185601,HIGH,21.16551068500123
1,5,Sunny,Residential,8.603797510648004,LOW,8.857161856060923
4,2,Rain,Main Road,22.978551050491372,MEDIUM,30.89223293125727
2,0,Sunny,Residential,26.997476577951463,LOW,28.18556702131223
0,6,Rain,Main Road,14.767847332293755,LOW,17.198209291868093
17,2,Rain,Residential,15.97824626775717,HIGH,28.944940783888168
4,6,Rain,Residential,11.01704738489827,LOW,12.182136533170334
3,4,Cloudy,Main Road,21.69249148577104,LOW,23.00808112033581
13,1,Sunny,Main Road,16.42705699803801,MEDIUM,19.899078399595577
20,5,Rain,Residential,16.111984596146605,HIGH,31.99146233698982
0,1,Cloudy,Residential,26.3959892952856,LOW,30.59609375111059
2,1,Rain,Highway,13.796675066637505,LOW,15.163028854289404
8,6,Rain,Main Road,28.086923434199527,HIGH,43.608234665398875
5,4,Rain,Residential,24.384949963335895,MEDIUM,31.13809480656133
11,4,Rain,Main Road,6.689249285483571,MEDIUM,9.68409475050367
15,5,Cloudy,Main Road,23.997732034238904,MEDIUM,31.295371075360638
5,5,Cloudy,Main Road,28.0593949676249,LOW,27.326859715467947
11,4,Rain,Highway,28.08877113723517,MEDIUM,38.86141833435052
18,4,Sunny,Highway,11.312373558264786,MEDIUM,16.578969188525182
5,3,Rain,Highway,7.15045746082588,LOW,7.771485752505618
4,0,Cloudy,Main Road,19.207375710193226,MEDIUM,23.348998133902374
23,5,Rain,Main Road,9.753422519639674,MEDIUM,13.025872731101341
4,6,Sunny,Main Road,15.687793721532579,LOW,15.257504957513527
9,0,Sunny,Main Road,10.764337638668529,HIGH,16.99557024352856
9,6,Cloudy,Main Road,22.581832848099097,MEDIUM,30.16001498092765
16,4,Rain,Main Road,14.980491477743705,MEDIUM,21.04757408073879
8,5,Sunny,Highway,13.45113106470661,LOW,15.982607282595913
17,6,Rain,Main Road,28.104356556636237,HIGH,50.855163575844095
19,5,Sunny,Main Road,29.526401063569462,HIGH,50.39208542158705
17,3,Sunny,Main Road,23.083244383659395,MEDIUM,34.6003201301881
11,3,Cloudy,Main Road,24.538545953078845,MEDIUM,32.91983003096904
6,4,Rain,Main Road,22.04853040791956,HIGH,33.41734877331262
22,1,Cloudy,Residential,15.67083953871297,MEDIUM,22.285827125051107
11,2,Sunny,Main Road,15.913120753703376,LOW,18.974253706731005
7,3,Rain,Residential,19.201215290609692,HIGH,39.03542225401526
2,0,Sunny,Main Road,9.514836945123221,LOW,9.567949442360948
7,2,Sunny,Residential,14.945466272291048,HIGH,24.741635512982306
17,1,Cloudy,Residential,23.38046569627241,HIGH,41.54235041895455
11,6,Rain,Main Road,26.724273572423282,MEDIUM,32.475091541692684
11,3,Rain,Residential,17.155192397494584,HIGH,27.133217771451918
9,5,Rain,Highway,8.068701247198502,MEDIUM,12.08361302235211
14,0,Sunny,Main Road,25.90813015285063,MEDIUM,31.72276966703028
2,0,Cloudy,Residential,14.598406496524344,LOW,15.468390636410586
12,1,Rain,Main Road,18.312298441726647,MEDIUM,27.362513199705965
19,6,Cloudy,Main Road,25.256092167146196,HIGH,42.2518505997631
13,6,Rain,Residential,23.81001797637317,HIGH,37.27504011412459
17,3,Cloudy,Residential,22.98050488686246,HIGH,44.41916637907555
7,1,Sunny,Main Road,24.989723094291747,HIGH,42.36895964575558
17,2,Cloudy,Residential,14.865030094721577,HIGH,28.335735265257846
19,0,Sunny,Main Road,19.21102688848534,HIGH,29.840436288341852
14,0,Cloudy,Highway,16.660987518169684,LOW,19.453009148831125
1,4,Sunny,Main Road,27.426107080714498,LOW,30.302636921044588
8,6,Cloudy,Main Road,26.726384292343432,MEDIUM,35.181954327710436
3,5,Sunny,Highway,22.111034599453056,LOW,19.202889711661296
1,5,Cloudy,Main Road,5.402954347131365,LOW,5.119447620832118
3,0,Rain,Main Road,7.829564085423112,LOW,9.35808935653468
21,3,Sunny,Residential,15.66188325655705,MEDIUM,19.706545082566144
11,2,Cloudy,Residential,14.367890184872788,MEDIUM,19.596782788997583
9,1,Rain,Highway,7.65580259431864,MEDIUM,11.459185681148382
18,5,Cloudy,Highway,14.470992317558593,MEDIUM,21.41708589485476
2,1,Rain,Residential,29.945324207551636,MEDIUM,39.65349410559786
16,6,Sunny,Residential,16.808228988050995,MEDIUM,21.04710765464733
9,1,Cloudy,Highway,24.975148843162398,HIGH,43.393771861809604
22,1,Cloudy,Residential,28.940213561100286,MEDIUM,37.201526255545396
11,5,Cloudy,Residential,10.758745865704121,MEDIUM,15.852798862429323
7,6,Cloudy,Residential,19.618883405980213,MEDIUM,27.216003055186047
13,4,Sunny,Residential,17.35500585895586,MEDIUM,22.713370170041493
14,0,Sunny,Highway,15.46564006495776,LOW,17.41204946035049
3,1,Sunny,Main Road,5.59828659334156,LOW,5.479545201080731
16,3,Cloudy,Main Road,8.186324686243664,MEDIUM,10.616434937931365
10,4,Rain,Residential,7.694294786850754,HIGH,15.24228741225739
13,5,Cloudy,Residential,25.870116806717615,MEDIUM,31.660086342888903
16,0,Sunny,Highway,19.838832168476337,LOW,21.030503401691767
14,1,Rain,Residential,19.702021941412163,MEDIUM,28.905684939413998
18,4,Rain,Residential,17.705697276455425,HIGH,36.32253049365395
4,0,Rain,Residential,10.267017228629001,MEDIUM,13.195634880889168
9,1,Sunny,Main Road,11.846212500079668,HIGH,18.716541267517457
8,4,Sunny,Highway,21.660840302450342,MEDIUM,29.02483892276717
5,0,Rain,Highway,28.996417576567165,MEDIUM,35.18103099392439
0,2,Sunny,Main Road,28.54514895898844,LOW,31.229245026986867
14,2,Sunny,Residential,22.658054999855096,MEDIUM,30.857206546228287
8,0,Sunny,Main Road,23.290843566640387,MEDIUM,31.947616465237473
7,5,Sunny,Main Road,8.918179777834595,MEDIUM,13.265835296564804
2,5,Rain,Main Road,27.306812726842235,LOW,31.428440767584505
17,5,Rain,Highway,28.729563622641777,HIGH,47.47335169272158
6,2,Cloudy,Highway,17.112679297825107,LOW,19.446703441259512
2,4,Rain,Residential,10.35472687393384,MEDIUM,13.864108458661567
1,3,Rain,Main Road,20.334455553496298,MEDIUM,24.629397484564507
5,2,Sunny,Main Road,21.699395046580573,LOW,23.485610944748167
17,3,Cloudy,Highway,10.473263210126646,HIGH,18.396723832643804
14,2,Sunny,Residential,15.62163209837287,MEDIUM,20.984455822465375
11,5,Cloudy,Residential,8.201446640059682,MEDIUM,11.114317152094632
0,2,Cloudy,Residential,10.377654338220246,LOW,12.262409888859263
21,2,Cloudy,Main Road,25.225763589507256,MEDIUM,31.609553864544846
7,2,Rain,Highway,12.712766238979313,HIGH,19.99083284245241
20,0,Rain,Residential,13.242104412841671,HIGH,26.169045600626934
2,6,Rain,Main Road,27.805714114140834,MEDIUM,33.443726440790115
6,1,Rain,Main Road,26.49307089258367,HIGH,40.00045778840406
6,4,Rain,Highway,28.500344904817805,LOW,30.44360102941673
12,6,Cloudy,Highway,8.923637658933124,LOW,9.385085106063382
3,6,Cloudy,Residential,15.018773401378315,LOW,15.62514187089033
22,6,Rain,Main Road,5.50385445630956,MEDIUM,8.054186916686636
12,1,Rain,Main Road,24.61929394374168,MEDIUM,36.597833120767774
3,2,Rain,Residential,16.785008828450128,MEDIUM,21.11345651182166
15,2,Rain,Residential,17.66483762201183,HIGH,30.07047873778288
17,5,Sunny,Main Road,10.601521502785285,HIGH,18.55759347544541
18,0,Rain,Main Road,13.31088687177212,HIGH,25.74127378515886
15,4,Sunny,Highway,8.533264138399636,LOW,9.759923838196983
18,6,Sunny,Highway,24.185211973901417,MEDIUM,31.573949845862025
10,5,Rain,Residential,15.163357084882987,HIGH,24.58014511832108
10,5,Sunny,Main Road,16.534300764811814,HIGH,25.577225285995375
3,3,Rain,Highway,14.392151260242326,LOW,14.4103000105815
14,6,Sunny,Highway,27.137570832703677,LOW,25.77914343480462
17,3,Cloudy,Highway,12.418775580373271,HIGH,19.156301118063794
16,2,Rain,Main Road,19.09525957893966,MEDIUM,27.571090162210417
22,2,Rain,Residential,11.280984072407714,HIGH,19.016223303832138
4,1,Rain,Residential,25.735200396528544,LOW,29.53223804931514
0,2,Rain,Highway,9.981690960758398,LOW,10.594017124776824
19,1,Sunny,Main Road,20.908588200650378,HIGH,36.5594637447606
6,2,Cloudy,Main Road,19.611709626265448,MEDIUM,24.748651065935995
17,5,Rain,Highway,6.93690314751847,MEDIUM,9.530300824700682
16,4,Rain,Main Road,13.254004749591592,HIGH,20.6552643037553
19,5,Cloudy,Highway,9.202484712502134,MEDIUM,13.313533161665678
5,3,Sunny,Main Road,6.944685707977661,LOW,7.73125656118719
13,5,Cloudy,Main Road,12.56395803771449,MEDIUM,16.80991509796857
11,2,Rain,Main Road,18.267137683592672,HIGH,31.41610743375681
8,5,Sunny,Main Road,19.012146637150423,MEDIUM,28.40947967532303
13,5,Cloudy,Highway,5.632388864855921,LOW,5.646383578031668
17,1,Cloudy,Main Road,9.475140000356815,HIGH,17.23164509384211
0,4,Cloudy,Main Road,7.352712100565574,LOW,8.335199260656491
1,5,Cloudy,Residential,16.968371718804164,LOW,17.473399042396874
0,6,Rain,Main Road,29.930789434825304,MEDIUM,37.09378322018788
3,0,Cloudy,Highway,20.32301230249277,LOW,20.806734259675675
2,3,Sunny,Highway,16.084450155026865,LOW,15.319943444696854
8,6,Sunny,Residential,20.350094761225137,MEDIUM,27.123578197165223
22,1,Rain,Residential,28.607524366352067,HIGH,47.49165346475542
21,0,Sunny,Highway,25.6261885839129,LOW,26.740525539508916
14,0,Cloudy,Residential,9.967085027828197,MEDIUM,14.228364793535802
0,2,Cloudy,Residential,13.767119444481017,LOW,16.14061130411094
14,0,Sunny,Highway,9.562524283221062,LOW,10.139587472719777
0,6,Sunny,Highway,10.438146300231221,LOW,8.64771434276629
21,5,Sunny,Residential,23.895813587701035,LOW,28.564964142182976
4,4,Cloudy,Main Road,10.649009502544118,LOW,11.091045755243856
22,3,Cloudy,Highway,17.24714151679596,LOW,19.659654623182234
20,5,Sunny,Highway,28.741628198833055,HIGH,44.942045369941034
13,2,Rain,Residential,24.906785020360537,HIGH,39.14374455173684
8,0,Rain,Highway,11.455346237543022,HIGH,17.892622333173673
5,3,Sunny,Main Road,19.67051903214137,LOW,20.488635270175223
1,2,Rain,Highway,20.7368019891687,LOW,21.10434804051225
20,0,Sunny,Main Road,12.65689074299217,HIGH,19.94960543706708
19,3,Rain,Residential,22.362460947589664,HIGH,45.723953454365066
19,2,Cloudy,Residential,15.028827618839834,HIGH,25.33024323195405
16,0,Cloudy,Main Road,24.351811198398654,MEDIUM,32.67119828769778
9,4,Rain,Residential,9.96155357947459,HIGH,19.590684367050358
1,0,Cloudy,Highway,25.037240599487433,LOW,22.582766686171333
5,2,Cloudy,Highway,9.614841423217872,LOW,8.938091268850636
17,6,Cloudy,Highway,16.933602236086465,MEDIUM,24.98678870393923
21,3,Cloudy,Residential,11.068550192388923,MEDIUM,16.31636178637886
12,6,Cloudy,Main Road,25.494776903605015,MEDIUM,31.013617859462805
23,4,Sunny,Highway,27.139703223206535,LOW,28.50481561180891
16,6,Sunny,Residential,19.97925478065097,MEDIUM,24.474613775809168
1,1,Cloudy,Main Road,7.321258809340493,LOW,7.4843172905012
21,6,Cloudy,Highway,11.525487445017834,LOW,12.65877105058539
2,2,Rain,Residential,7.535127411758264,MEDIUM,10.102479011083599
18,4,Cloudy,Residential,16.3673016450533,HIGH,30.466058178058837
9,3,Cloudy,Residential,20.852929487071634,HIGH,36.12378226648964
15,5,Cloudy,Residential,29.29425611437518,MEDIUM,38.58967021703835
2,1,Sunny,Main Road,28.705030406671963,LOW,30.49253448785516
19,5,Cloudy,Main Road,6.213589956008487,HIGH,10.242257418588085
21,2,Cloudy,Main Road,13.43654362019082,MEDIUM,17.13841858968959
11,3,Sunny,Main Road,13.115813750342157,MEDIUM,16.871475251599225
1,4,Rain,Main Road,11.2156679435137,LOW,13.088538651044136
13,2,Cloudy,Main Road,22.224799025289926,MEDIUM,30.466043278101573
16,4,Cloudy,Highway,6.913403594230948,LOW,7.610600908800298
3,3,Rain,Residential,6.9691216457211835,MEDIUM,9.313329200533117
23,2,Rain,Residential,23.567122869738444,HIGH,38.593358347353295
18,2,Cloudy,Residential,17.8509893155019,HIGH,34.481254960022525
15,1,Cloudy,Main Road,23.671744817656144,MEDIUM,32.781580937327895
5,5,Cloudy,Main Road,5.126276241090667,LOW,4.767716778804605
20,2,Sunny,Highway,10.62061928549277,HIGH,17.42443763450665
23,5,Rain,Main Road,19.697854112976188,MEDIUM,26.853693126531418
10,2,Cloudy,Main Road,8.794465672587519,HIGH,15.264338215632566
12,2,Cloudy,Highway,21.51746236761877,LOW,25.63118759286149
2,1,Rain,Residential,14.229786378151314,MEDIUM,17.161139411258517
19,4,Sunny,Residential,13.79065945090585,HIGH,23.274958913785433
9,4,Rain,Main Road,29.742005995422332,HIGH,54.2439291106644
3,0,Cloudy,Highway,10.282629279816693,LOW,9.051529455743243
23,3,Rain,Main Road,13.800615510210566,HIGH,21.128252121032393
20,0,Rain,Residential,29.005985005409006,HIGH,57.386446467547536
12,3,Cloudy,Main Road,25.653460905803428,MEDIUM,32.910416611775965
17,6,Cloudy,Main Road,21.40476531763946,HIGH,37.36720343624238
6,5,Sunny,Residential,10.6048153226398,MEDIUM,12.806742697380086
13,0,Cloudy,Residential,11.24851885558271,MEDIUM,14.90868135931269
23,4,Rain,Main Road,18.801433986301618,HIGH,29.0522515979767
7,1,Cloudy,Residential,28.034642115195336,HIGH,45.068217325376075
14,3,Sunny,Residential,20.081224673176777,MEDIUM,30.03458825981988
16,5,Sunny,Residential,25.946886265884938,MEDIUM,32.20986396163298
2,0,Rain,Highway,22.050589933408865,LOW,23.52418349218568
13,2,Rain,Residential,8.02454935680979,HIGH,12.222606994956138
15,6,Rain,Highway,12.324076781359015,MEDIUM,15.274344404151147
16,5,Rain,Main Road,15.71471344445339,MEDIUM,21.576108891262134
3,5,Sunny,Main Road,15.322326357762702,LOW,13.822328816289396
3,2,Rain,Residential,6.851738888442892,MEDIUM,8.898730197789245
9,5,Cloudy,Main Road,24.684348711814014,HIGH,39.409908903633514
9,0,Sunny,Main Road,19.088485830039573,HIGH,32.49146546219306
18,5,Cloudy,Main Road,22.82697093484222,HIGH,40.031143743630395
12,2,Rain,Highway,5.700117619879384,LOW,6.748617597971641
23,4,Rain,Residential,15.146115809115456,MEDIUM,21.370966658561244
16,2,Rain,Main Road,14.449468527996666,HIGH,23.15937841798715
15,3,Sunny,Residential,28.673706327518932,MEDIUM,35.75423472372198
8,4,Rain,Highway,21.249916552927754,HIGH,34.02861272281685
23,6,Rain,Highway,23.534446545416486,MEDIUM,28.94361372613381
8,4,Rain,Residential,18.443227274830566,HIGH,32.0913949674123
